	id	pid	ms_subclass	ms_zoning	lot_area	street	lot_shape	land_contour	utilities	lot_config	land_slope	neighborhood	condition_1	condition_2	bldg_type	house_style	overall_qual	overall_cond	year_built	year_remod/add	roof_style	roof_matl	exterior_1st	exterior_2nd	mas_vnr_type	mas_vnr_area	exter_qual	exter_cond	foundation	bsmtfin_type_1	total_bsmt_sf	heating	heating_qc	central_air	electrical	1st_flr_sf	2nd_flr_sf	low_qual_fin_sf	gr_liv_area	bsmt_full_bath	bsmt_half_bath	full_bath	half_bath	bedroom_abvgr	kitchen_abvgr	kitchen_qual	totrms_abvgrd	functional	fireplaces	garage_type	garage_area	garage_qual	paved_drive	wood_deck_sf	open_porch_sf	enclosed_porch	3ssn_porch	screen_porch	pool_area	misc_val	mo_sold	yr_sold	sale_type	saleprice
904	1086	528235020	60	RL	9024	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	789.0	GasA	Ex	Y	SBrkr	813	702	0	1515	0.0	0.0	2	1	3	1	Gd	8	Typ	1	Attchd	393.0	3	Y	0	75	0	0	0	0	0	7	2008	WD 	179000
905	1574	916380060	20	RL	11563	Pave	IR1	HLS	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	1Story	8	5	2006	2007	Hip	CompShg	VinylSd	VinylSd	Stone	258.0	Gd	TA	PConc	6	1518.0	GasA	Ex	Y	SBrkr	1537	0	0	1537	1.0	0.0	2	0	3	1	Gd	8	Typ	0	Attchd	788.0	3	Y	0	26	0	0	0	0	0	4	2008	WD 	294000
906	406	527451540	160	RM	1680	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrDale	Norm	Norm	Twnhs	2Story	6	6	1972	1972	Gable	CompShg	HdBoard	HdBoard	BrkFace	425.0	TA	TA	CBlock	3	483.0	GasA	TA	Y	SBrkr	483	504	0	987	1.0	0.0	1	1	2	1	TA	5	Typ	0	Detchd	288.0	3	Y	0	0	0	0	0	0	0	7	2009	WD 	97000
907	2757	906382050	60	RL	8760	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	1391.0	GasA	Ex	Y	SBrkr	1391	571	0	1962	0.0	0.0	2	1	3	1	Gd	7	Typ	0	Attchd	868.0	3	Y	0	90	0	0	0	0	0	8	2006	New	239799
908	2559	534455080	20	RL	9600	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1961	1990	Gable	CompShg	WdShing	Wd Shng	None	0.0	TA	TA	CBlock	4	1251.0	GasA	TA	Y	SBrkr	1433	0	0	1433	1.0	0.0	1	0	3	1	TA	7	Min1	1	Attchd	441.0	3	Y	144	0	205	0	0	0	0	6	2006	WD 	161000
909	1469	907290150	120	RM	4435	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	TwnhsE	1Story	6	5	2003	2003	Gable	CompShg	VinylSd	VinylSd	BrkFace	170.0	Gd	TA	PConc	6	848.0	GasA	Ex	Y	SBrkr	848	0	0	848	1.0	0.0	1	0	1	1	Gd	3	Typ	0	Attchd	420.0	3	Y	140	0	0	0	0	0	0	3	2008	WD 	136500
910	407	527451640	160	RM	1680	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrDale	Norm	Norm	Twnhs	2Story	6	8	1972	2007	Gable	CompShg	HdBoard	HdBoard	BrkFace	510.0	TA	TA	CBlock	5	483.0	GasA	Gd	Y	SBrkr	483	504	0	987	0.0	0.0	1	1	2	1	Gd	5	Typ	0	Detchd	264.0	3	Y	250	0	0	0	0	0	0	5	2009	WD 	118000
911	2300	923252080	20	RL	7599	Pave	Reg	Lvl	AllPub	Corner	Gtl	Mitchel	Norm	Norm	1Fam	1Story	4	6	1982	2006	Gable	CompShg	HdBoard	Plywood	None	0.0	TA	TA	CBlock	5	845.0	GasA	TA	Y	SBrkr	845	0	0	845	1.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	360.0	3	Y	0	0	0	0	0	0	0	6	2007	WD 	129500
912	731	903201080	50	RL	7264	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	7	7	1925	2007	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	Gd	BrkTil	1	952.0	GasW	Gd	N	SBrkr	952	596	0	1548	0.0	0.0	2	1	3	1	Ex	5	Typ	0	Detchd	672.0	3	Y	74	0	0	0	144	0	0	10	2009	WD 	205000
914	1688	528102120	20	RL	11825	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	8	5	2006	2007	Gable	CompShg	CemntBd	CmentBd	Stone	302.0	Gd	TA	PConc	1	1694.0	GasA	Ex	Y	SBrkr	1694	0	0	1694	0.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	856.0	3	Y	0	112	0	0	0	0	0	6	2007	New	322400
915	880	907410130	20	RL	10200	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	VinylSd	VinylSd	BrkFace	180.0	Gd	TA	PConc	6	1578.0	GasA	Ex	Y	SBrkr	1602	0	0	1602	1.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	810.0	3	Y	0	48	0	0	195	0	0	1	2009	WD 	293200
916	1074	528186080	120	RL	8849	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	9	5	2005	2005	Hip	CompShg	MetalSd	MetalSd	BrkFace	616.0	Ex	TA	PConc	6	1684.0	GasA	Ex	Y	SBrkr	1684	0	0	1684	0.0	0.0	2	0	2	1	Ex	6	Typ	1	Attchd	564.0	3	Y	495	72	0	0	0	0	0	7	2008	WD 	266000
917	771	905103040	60	RL	11184	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	2Story	6	5	1978	1978	Hip	CompShg	HdBoard	HdBoard	BrkFace	92.0	TA	TA	CBlock	2	918.0	GasA	Gd	Y	SBrkr	918	765	0	1683	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	440.0	3	Y	243	0	0	0	0	0	0	7	2009	WD 	172500
918	724	902405100	50	RM	8820	Pave	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	1.5Fin	5	6	1890	1996	Hip	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	BrkTil	2	1088.0	GasA	TA	Y	SBrkr	1188	561	120	1869	0.0	0.0	1	0	2	1	TA	7	Typ	0	Detchd	456.0	3	Y	48	0	244	0	0	0	0	9	2009	WD 	124900
919	730	903201020	30	RL	6615	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1Story	6	6	1923	1950	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	1	1022.0	GasA	TA	N	FuseA	1432	0	0	1432	0.0	0.0	1	0	3	1	Gd	6	Typ	1	BuiltIn	216.0	2	Y	266	61	0	0	0	0	0	9	2009	WD 	149000
920	273	907414030	20	RL	8773	Pave	Reg	Lvl	AllPub	FR2	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	BrkFace	98.0	Gd	TA	PConc	6	1414.0	GasA	Ex	Y	SBrkr	1414	0	0	1414	0.0	0.0	2	0	3	1	Gd	6	Typ	0	Attchd	494.0	3	Y	132	105	0	0	0	0	0	5	2010	WD 	185500
921	2793	907255010	20	RL	11088	Pave	Reg	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	1Story	8	5	2002	2002	Hip	CompShg	Stucco	Stucco	None	0.0	Gd	TA	PConc	6	1348.0	GasA	Ex	Y	SBrkr	1358	0	0	1358	1.0	0.0	1	1	1	1	Gd	5	Typ	1	Attchd	418.0	3	Y	68	166	0	0	0	0	0	6	2006	WD 	220000
922	1789	528439050	20	RL	9158	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	CemntBd	CmentBd	Stone	140.0	Gd	TA	PConc	1	1496.0	GasA	Ex	Y	SBrkr	1496	0	0	1496	0.0	0.0	2	0	3	1	Gd	7	Typ	0	Attchd	474.0	3	Y	168	130	0	0	0	0	0	6	2007	New	225000
923	1900	534430090	20	RL	8280	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	5	1950	1950	Gable	CompShg	BrkFace	BrkFace	None	0.0	TA	TA	CBlock	1	932.0	GasA	Ex	Y	FuseA	932	0	0	932	0.0	0.0	1	0	2	1	Gd	4	Typ	1	Attchd	306.0	3	Y	0	0	214	0	0	0	0	11	2007	WD 	124000
924	677	535450160	90	RL	8544	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	Duplex	1Story	3	4	1950	1950	Gable	CompShg	BrkFace	BrkFace	None	0.0	TA	TA	Slab	0	0.0	Wall	Fa	N	FuseA	1040	0	0	1040	0.0	0.0	2	0	2	2	TA	6	Typ	0	Detchd	400.0	3	Y	0	0	0	0	0	0	0	6	2009	WD 	92900
925	747	903236040	30	RM	8635	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1Story	5	5	1925	1950	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	Fa	BrkTil	2	1072.0	GasA	TA	Y	SBrkr	1072	0	0	1072	1.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	1184.0	2	P	0	0	105	0	0	0	0	8	2009	WD 	126500
926	1038	527425035	20	RL	12735	Pave	IR1	Lvl	AllPub	FR2	Gtl	NAmes	Norm	Norm	1Fam	1Story	4	5	1972	1972	Hip	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	4	864.0	GasA	TA	Y	SBrkr	864	0	0	864	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	576.0	3	Y	216	0	0	0	0	0	0	4	2008	COD	111250
927	1763	528326060	60	RL	11000	Pave	Reg	Lvl	AllPub	FR2	Gtl	NoRidge	Norm	Norm	1Fam	2Story	8	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	BrkFace	72.0	Gd	TA	PConc	1	969.0	GasA	Ex	Y	SBrkr	997	1288	0	2285	0.0	0.0	2	1	4	1	Gd	8	Typ	1	BuiltIn	648.0	3	Y	0	56	0	0	0	0	0	6	2007	WD 	248000
928	1283	535477090	20	RL	7590	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	PosN	Norm	1Fam	1Story	5	5	1963	1963	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	1	1117.0	GasA	Ex	Y	SBrkr	1117	0	0	1117	0.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	264.0	3	Y	0	0	0	0	0	0	0	5	2008	COD	136870
929	2803	907290160	120	RM	4435	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	TwnhsE	1Story	6	5	2003	2003	Gable	CompShg	VinylSd	VinylSd	BrkFace	170.0	Gd	TA	PConc	6	848.0	GasA	Ex	Y	SBrkr	848	0	0	848	1.0	0.0	1	0	1	1	Gd	4	Typ	0	Attchd	420.0	3	Y	140	0	0	0	0	0	0	4	2006	WD 	133000
930	1927	535180030	20	RL	10152	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1956	1956	Hip	CompShg	MetalSd	MetalSd	BrkFace	120.0	TA	TA	CBlock	4	1048.0	GasA	TA	Y	SBrkr	1048	0	0	1048	1.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	286.0	3	Y	0	20	0	0	192	0	0	6	2007	WD 	135000
931	1036	527402130	20	RL	10295	Pave	Reg	Lvl	AllPub	FR2	Gtl	NAmes	Norm	Norm	1Fam	1Story	4	6	1969	1969	Gable	CompShg	HdBoard	HdBoard	BrkFace	72.0	TA	TA	CBlock	3	936.0	GasA	TA	Y	SBrkr	936	0	0	936	0.0	0.0	1	0	2	1	TA	4	Typ	0	Attchd	288.0	3	Y	16	0	0	0	0	0	0	9	2008	COD	111900
932	1237	535151160	20	RL	7763	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1962	1980	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	CBlock	3	931.0	GasA	TA	Y	SBrkr	1283	0	0	1283	1.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	506.0	3	Y	0	0	0	0	0	0	0	10	2008	WD 	140000
933	1375	904101170	50	RL	17120	Pave	Reg	Lvl	AllPub	Inside	Gtl	ClearCr	Feedr	Norm	1Fam	1.5Fin	4	4	1959	1959	Gable	CompShg	WdShing	Plywood	None	0.0	TA	TA	CBlock	0	0.0	GasA	TA	Y	SBrkr	1120	468	0	1588	0.0	0.0	2	0	4	1	TA	7	Min2	1	Detchd	680.0	3	N	0	59	0	0	0	0	0	7	2008	WD 	134432
934	1643	527256040	20	RL	13870	Pave	IR1	HLS	AllPub	Inside	Gtl	StoneBr	PosA	PosA	1Fam	1Story	10	5	2006	2007	Hip	CompShg	CemntBd	CmentBd	BrkFace	250.0	Ex	TA	PConc	6	1742.0	GasA	Ex	Y	SBrkr	2042	0	0	2042	1.0	0.0	2	0	3	1	Ex	8	Typ	1	Attchd	724.0	3	Y	240	52	0	0	174	0	0	10	2007	New	455000
935	2453	528365090	60	RL	10120	Pave	Reg	Lvl	AllPub	Inside	Gtl	NoRidge	Norm	Norm	1Fam	2Story	8	5	1994	1994	Hip	CompShg	VinylSd	VinylSd	BrkFace	391.0	Gd	TA	PConc	6	1165.0	GasA	Ex	Y	SBrkr	1203	1323	0	2526	1.0	0.0	2	1	4	1	Gd	8	Typ	1	Attchd	844.0	3	Y	309	78	0	0	0	0	0	12	2006	WD 	290000
936	2129	907187040	60	RL	10820	Pave	IR2	Lvl	AllPub	CulDSac	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	1999	1999	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	6	988.0	GasA	Ex	Y	SBrkr	988	885	0	1873	0.0	0.0	2	1	3	1	Gd	7	Typ	1	Attchd	597.0	3	Y	202	123	0	0	0	0	0	3	2007	WD 	235500
937	2640	902104020	50	RM	9600	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1.5Fin	6	8	1900	2004	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	3	780.0	GasA	Ex	Y	SBrkr	940	476	0	1416	0.0	1.0	1	0	3	1	Gd	7	Typ	0	Detchd	400.0	3	Y	0	24	0	0	0	0	0	6	2006	WD 	156500
938	2437	528275060	60	RL	8121	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	953.0	GasA	Ex	Y	SBrkr	953	711	0	1664	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	460.0	3	Y	100	40	0	0	0	0	0	1	2006	WD 	172400
940	2398	528150080	20	RL	13758	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2005	2006	Gable	CompShg	VinylSd	VinylSd	BrkFace	430.0	Ex	TA	PConc	6	1792.0	GasA	Ex	Y	SBrkr	1792	0	0	1792	1.0	0.0	2	0	2	1	Gd	6	Typ	1	Attchd	925.0	3	Y	204	49	0	0	0	0	0	3	2006	New	372397
941	1420	906204280	60	RL	9771	Pave	IR3	Lvl	AllPub	Corner	Gtl	SawyerW	Norm	Norm	1Fam	2Story	6	5	1995	2002	Gable	CompShg	HdBoard	HdBoard	BrkFace	190.0	Gd	TA	PConc	2	1077.0	GasA	Ex	Y	SBrkr	1093	1721	0	2814	0.0	1.0	2	1	4	1	Gd	9	Typ	1	BuiltIn	614.0	3	Y	48	32	0	0	216	0	0	6	2008	WD 	260000
942	2693	903454020	30	RM	9000	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	5	4	1919	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	BrkTil	1	610.0	GasA	Ex	N	FuseA	819	0	0	819	0.0	0.0	1	0	2	1	Gd	4	Typ	0	none	0.0	0	N	0	0	0	0	0	0	0	9	2006	WD 	72000
943	1370	903481100	190	RM	10320	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	2fmCon	2Story	3	3	1915	1950	Gable	CompShg	AsphShn	AsphShn	None	0.0	Fa	Fa	PConc	1	536.0	GasA	Ex	N	FuseF	808	536	0	1344	0.0	0.0	2	0	3	2	TA	8	Typ	0	none	0.0	0	N	42	0	204	0	0	0	0	5	2008	WD 	82375
944	392	527378140	80	RL	10448	Pave	IR1	Lvl	AllPub	Corner	Gtl	NWAmes	Norm	Norm	1Fam	SLvl	6	6	1972	1972	Gable	CompShg	HdBoard	HdBoard	BrkFace	333.0	TA	TA	CBlock	1	689.0	GasA	TA	Y	SBrkr	1378	741	0	2119	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	583.0	3	Y	0	104	0	0	0	0	0	8	2009	COD	158000
945	1351	903236010	50	RM	8635	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	5	5	1948	2001	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	4	672.0	GasA	TA	Y	SBrkr	1072	213	0	1285	1.0	0.0	1	0	2	1	TA	6	Min1	0	Detchd	240.0	3	Y	0	0	0	0	0	0	0	1	2008	WD 	127000
946	246	906201120	20	RL	11980	Pave	Reg	Low	AllPub	Inside	Mod	SawyerW	Norm	Norm	1Fam	1Story	7	5	1987	1987	Gable	CompShg	Plywood	Plywood	BrkFace	177.0	Gd	TA	CBlock	6	1433.0	GasA	Ex	Y	SBrkr	1433	0	0	1433	1.0	0.0	1	1	1	1	Gd	4	Typ	2	Attchd	528.0	4	Y	0	278	0	0	266	0	0	6	2010	WD 	270000
947	802	906201130	50	RL	12327	Pave	IR1	Low	AllPub	Inside	Mod	SawyerW	Norm	Norm	1Fam	1.5Fin	8	8	1983	2009	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	TA	CBlock	6	1496.0	GasA	Ex	Y	SBrkr	1496	636	0	2132	1.0	0.0	1	1	1	1	Gd	5	Min2	1	BuiltIn	612.0	4	Y	349	40	0	0	0	0	0	9	2009	WD 	316600
948	1404	905402090	80	RL	11512	Pave	IR1	Lvl	AllPub	Corner	Gtl	Edwards	Norm	Norm	1Fam	SLvl	6	7	1959	2006	Gable	CompShg	Plywood	Plywood	BrkFace	84.0	TA	TA	CBlock	5	1019.0	GasA	Gd	Y	SBrkr	1357	0	0	1357	1.0	0.0	1	0	2	1	Ex	5	Typ	1	Basment	312.0	3	Y	0	0	0	0	163	0	0	5	2008	WD 	177000
949	803	906203120	20	RL	14684	Pave	IR1	Lvl	AllPub	CulDSac	Gtl	SawyerW	Norm	Norm	1Fam	1Story	7	7	1990	1991	Hip	CompShg	HdBoard	HdBoard	BrkFace	234.0	Gd	TA	CBlock	5	2158.0	GasA	Gd	Y	SBrkr	2196	0	0	2196	0.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	701.0	3	Y	84	70	0	0	0	0	0	6	2009	WD 	271900
950	1595	923225150	160	RM	2665	Pave	Reg	Lvl	AllPub	Inside	Gtl	MeadowV	Norm	Norm	TwnhsE	2Story	5	6	1976	1976	Gable	CompShg	CemntBd	CmentBd	None	0.0	TA	TA	PConc	1	264.0	GasA	TA	Y	SBrkr	616	688	0	1304	0.0	0.0	1	1	3	1	TA	4	Typ	1	BuiltIn	336.0	3	Y	141	24	0	0	0	0	0	6	2008	WD 	115000
951	1319	902330010	70	RM	5250	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	2Story	8	5	1872	1987	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	BrkTil	2	684.0	OthW	Fa	N	SBrkr	938	1215	205	2358	0.0	0.0	2	0	4	1	TA	8	Typ	0	none	0.0	0	Y	0	54	20	0	0	0	0	12	2008	WD 	122000
952	2231	909475230	20	RL	18044	Pave	IR1	HLS	AllPub	CulDSac	Gtl	Crawfor	Norm	Norm	1Fam	1Story	8	5	1986	1986	Gable	CompShg	WdShing	Plywood	None	0.0	Gd	TA	CBlock	1	279.0	GasA	Gd	Y	SBrkr	2726	0	0	2726	0.0	0.0	2	1	2	1	Gd	6	Typ	1	Attchd	691.0	4	Y	216	64	169	0	0	228	0	8	2007	WD 	315000
953	2162	907410050	60	RL	9245	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	None	0.0	Gd	TA	PConc	1	939.0	GasA	Ex	Y	SBrkr	939	858	0	1797	0.0	0.0	2	1	3	1	Gd	8	Typ	0	Attchd	639.0	3	Y	144	53	0	0	0	0	0	4	2007	WD 	213500
954	2622	535451190	20	RL	7200	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1950	1950	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	0	0.0	GasA	TA	Y	FuseF	1040	0	0	1040	0.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	625.0	3	Y	0	0	0	0	0	0	0	6	2006	WD 	109500
955	1300	902201120	20	RM	6000	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	5	5	1948	1950	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	5	789.0	GasA	Ex	Y	SBrkr	789	0	0	789	0.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	250.0	3	Y	0	0	0	0	0	0	0	4	2008	WD 	115000
956	2505	533206040	120	FV	3628	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	1Story	7	5	2004	2004	Gable	CompShg	MetalSd	MetalSd	None	0.0	Gd	TA	PConc	1	1143.0	GasA	Ex	Y	SBrkr	1143	0	0	1143	0.0	0.0	1	1	1	1	Gd	5	Typ	1	Attchd	588.0	3	Y	0	191	0	0	0	0	0	5	2006	WD 	176400
957	582	534127170	20	RL	9156	Pave	IR1	Lvl	AllPub	Inside	Gtl	NWAmes	PosN	Norm	1Fam	1Story	6	7	1968	1968	Hip	CompShg	BrkFace	BrkFace	None	0.0	TA	TA	CBlock	1	1489.0	GasA	Gd	Y	SBrkr	1489	0	0	1489	0.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	462.0	3	Y	0	0	0	0	0	0	0	8	2009	WD 	185750
958	1458	907254020	60	RL	9066	Pave	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	8	5	1999	2000	Gable	CompShg	VinylSd	VinylSd	BrkFace	320.0	Gd	TA	PConc	6	1004.0	GasA	Ex	Y	SBrkr	1004	848	0	1852	0.0	0.0	2	1	3	1	Gd	7	Typ	2	Attchd	660.0	3	Y	224	106	0	0	0	0	0	12	2008	WD 	230000
959	281	908203100	20	RL	6410	Pave	Reg	HLS	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	4	5	1958	1958	Hip	CompShg	WdShing	Wd Shng	None	0.0	TA	TA	CBlock	1	960.0	GasA	Ex	Y	SBrkr	960	0	0	960	0.0	0.0	1	0	3	1	TA	5	Typ	0	none	0.0	0	Y	0	0	0	0	0	0	0	5	2010	WD 	90000
960	1499	908154235	60	RL	63887	Pave	IR3	Bnk	AllPub	Corner	Gtl	Edwards	Feedr	Norm	1Fam	2Story	10	5	2008	2008	Hip	ClyTile	Stucco	Stucco	Stone	796.0	Ex	TA	PConc	6	6110.0	GasA	Ex	Y	SBrkr	4692	950	0	5642	2.0	0.0	2	1	3	1	Ex	12	Typ	3	Attchd	1418.0	3	Y	214	292	0	0	0	480	0	1	2008	New	160000
961	2298	923230180	85	RL	7244	Pave	Reg	Lvl	AllPub	Inside	Gtl	Mitchel	Norm	Norm	1Fam	SFoyer	5	7	1970	1970	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	Gd	CBlock	5	768.0	GasA	Ex	Y	SBrkr	768	0	0	768	1.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	624.0	3	Y	104	0	0	0	0	0	0	4	2007	WD 	129500
962	2580	535180020	20	RL	10152	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	6	1956	1994	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	4	1124.0	GasA	Ex	Y	SBrkr	1124	0	0	1124	1.0	0.0	1	0	3	1	TA	6	Typ	1	Attchd	353.0	3	Y	0	211	180	0	142	0	0	5	2006	WD 	153000
963	568	533210020	160	FV	3000	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	TwnhsE	2Story	6	5	2009	2009	Gable	CompShg	VinylSd	VinylSd	Stone	76.0	Gd	TA	PConc	6	612.0	GasA	Ex	Y	SBrkr	612	612	0	1224	0.0	0.0	2	1	2	1	Gd	4	Typ	0	Detchd	528.0	3	Y	0	234	0	0	0	0	0	6	2009	New	173733
964	1807	531363020	20	RL	7500	Pave	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	Norm	Norm	1Fam	1Story	6	5	2006	2007	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	1100.0	GasA	Ex	Y	SBrkr	1100	0	0	1100	0.0	0.0	1	1	3	1	TA	6	Typ	0	none	0.0	0	Y	0	136	0	0	0	0	0	6	2007	New	146000
965	129	534431070	50	RL	17360	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Artery	Norm	1Fam	1.5Fin	6	6	1949	1950	Gable	CompShg	MetalSd	MetalSd	Stone	340.0	TA	Gd	CBlock	3	782.0	GasA	TA	Y	SBrkr	1019	537	0	1556	0.0	0.0	2	0	3	1	TA	6	Typ	1	Attchd	470.0	3	Y	0	0	150	0	0	0	0	1	2010	WD 	172500
966	2294	923229100	80	RL	15957	Pave	IR1	Low	AllPub	Corner	Mod	Mitchel	Norm	Norm	1Fam	SLvl	6	6	1977	1977	Gable	CompShg	HdBoard	Plywood	None	0.0	TA	TA	PConc	6	1244.0	GasA	TA	Y	SBrkr	1356	0	0	1356	2.0	0.0	2	0	3	1	TA	6	Typ	1	Attchd	528.0	3	Y	1424	0	0	0	0	0	0	9	2007	WD 	188000
967	1860	533254130	20	RL	9600	Pave	Reg	Lvl	AllPub	FR2	Gtl	Veenker	Feedr	Norm	1Fam	1Story	6	8	1976	1976	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	5	1262.0	GasA	Ex	Y	SBrkr	1262	0	0	1262	0.0	1.0	2	0	3	1	TA	6	Typ	1	Attchd	460.0	3	Y	298	0	0	0	0	0	0	5	2007	WD 	181500
