	id	lot_area	mas_vnr_area	total_bsmt_sf	1st_flr_sf	2nd_flr_sf	gr_liv_area	bsmt_full_bath	full_bath	half_bath	totrms_abvgrd	fireplaces	garage_area	wood_deck_sf	open_porch_sf	age	years_reno	overall_qual_10	overall_qual_2	overall_qual_3	overall_qual_4	overall_qual_5	overall_qual_6	overall_qual_7	overall_qual_8	overall_qual_9	bldg_type_2fmCon	bldg_type_Duplex	bldg_type_Twnhs	bldg_type_TwnhsE	bsmtfin_type_1_1	bsmtfin_type_1_2	bsmtfin_type_1_3	bsmtfin_type_1_4	bsmtfin_type_1_5	bsmtfin_type_1_6	paved_drive_P	paved_drive_Y	kitchen_qual_Fa	kitchen_qual_Gd	kitchen_qual_TA	exter_qual_Fa	exter_qual_Gd	exter_qual_TA	garage_qual_1	garage_qual_2	garage_qual_3	garage_qual_4	garage_qual_5	gr_liv_area*total_basement_sf	age*years_reno	gr_liv_area**2
687	2342	18261	420.0	1910	2000	0	2000	1	2	1	8	2	722	351	102	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3820000	3820000	4000000
688	927	9100	0.0	1112	1112	0	1112	1	1	0	6	1	390	0	0	55	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1236544	1236544	1236544
689	2478	8304	0.0	941	941	896	1837	0	2	1	7	0	688	150	165	9	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1728617	1728617	3374569
690	655	5470	0.0	792	792	0	792	0	1	0	4	0	366	0	90	51	51	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	627264	627264	627264
691	2064	8169	0.0	912	912	0	912	1	1	0	6	0	315	204	0	41	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	831744	831744	831744
692	369	16158	16.0	1530	1530	0	1530	1	2	0	7	1	430	168	36	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2340900	2340900	2340900
693	2239	8263	0.0	1012	1012	0	1012	0	1	0	6	1	308	0	22	87	57	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1024144	1024144	1024144
694	2732	5271	0.0	1453	1453	0	1453	1	1	1	6	1	445	0	80	20	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2111209	2111209	2111209
695	1653	11850	98.0	1153	1177	0	1177	0	2	0	6	0	495	204	103	23	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1357081	1357081	1385329
696	959	13159	0.0	846	846	846	1692	0	2	1	6	0	650	208	114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1431432	1431432	2862864
697	2395	11643	142.0	1524	1544	814	2358	1	2	1	10	1	784	120	34	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	3593592	3593592	5560164
698	1412	9350	0.0	864	864	0	864	1	1	0	4	0	0	0	0	33	33	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	746496	746496	746496
699	271	10635	171.0	1657	1668	0	1668	1	2	0	8	1	502	0	262	7	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2763876	2763876	2782224
700	1484	4438	205.0	848	848	0	848	1	1	0	3	1	420	149	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	719104	719104	719104
701	1497	7024	0.0	1132	1132	0	1132	1	1	1	5	0	451	252	64	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1281424	1281424	1281424
702	552	8250	0.0	0	964	918	1882	0	2	0	8	2	612	0	0	28	28	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	3541924
703	2	11622	0.0	882	896	0	896	0	1	0	5	0	730	140	0	49	49	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	790272	790272	802816
704	1855	12000	600.0	2002	2362	0	2362	1	2	1	8	1	546	180	16	27	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	4728724	4728724	5579044
705	4	11160	0.0	2110	2110	0	2110	1	2	1	8	2	522	0	0	42	42	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	4452100	4452100	4452100
706	2292	11333	0.0	1029	1062	0	1062	1	1	0	5	2	539	120	0	31	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1092798	1092798	1127844
707	134	7800	200.0	1268	1268	0	1268	0	1	0	7	1	244	0	98	56	56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1607824	1607824	1607824
708	646	10434	0.0	1005	1005	0	1005	0	1	0	5	1	672	0	0	54	54	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1010025	1010025	1010025
709	42	11520	615.0	1698	1698	0	1698	0	2	0	7	1	730	192	74	5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	2883204	2883204	2883204
710	532	8736	0.0	1553	1553	0	1553	1	2	0	6	0	588	192	88	6	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2411809	2411809	2411809
711	713	4456	0.0	736	736	716	1452	0	2	0	8	0	0	0	0	89	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1068672	1068672	2108304
712	2561	9600	144.0	1056	1216	0	1216	1	1	0	7	0	280	0	0	55	55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1284096	1284096	1478656
713	2360	15870	0.0	1096	1096	0	1096	1	1	0	6	0	299	240	32	37	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1201216	1201216	1201216
714	1333	5000	0.0	672	832	378	1210	0	1	0	6	0	240	0	0	67	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	813120	813120	1464100
715	1407	45600	0.0	907	1307	1051	2358	0	3	0	10	1	360	486	40	100	11	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	2138706	2138706	5560164
716	2892	26178	293.0	1210	1238	1281	2519	1	2	1	9	2	628	320	27	17	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3047990	3047990	6345361
717	574	2645	456.0	970	983	756	1739	1	2	1	7	0	480	115	0	10	9	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1686830	1686830	3024121
718	1227	9600	0.0	992	1661	0	1661	1	1	0	8	1	377	0	28	53	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1647712	1647712	2758921
719	2591	21299	0.0	929	2039	0	2039	1	1	1	7	3	791	0	0	65	43	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1894231	1894231	4157521
720	1476	8450	266.0	1436	1436	0	1436	1	2	0	8	0	484	139	98	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2062096	2062096	2062096
721	1125	9375	768.0	1053	1053	939	1992	0	2	1	9	1	648	140	45	5	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2097576	2097576	3968064
722	1446	8385	220.0	985	985	0	985	0	2	0	6	0	328	210	0	31	31	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	970225	970225	970225
723	408	1680	268.0	630	630	672	1302	0	2	1	6	0	264	185	0	37	37	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	820260	820260	1695204
724	1101	14260	350.0	1145	1145	1053	2198	1	2	1	9	1	836	192	84	8	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2516710	2516710	4831204
725	2251	10000	166.0	1441	1392	0	1392	0	2	0	6	1	650	168	49	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2005872	2005872	1937664
726	373	11900	209.0	1386	1411	0	1411	0	2	0	6	1	544	192	0	32	32	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1955646	1955646	1990921
727	2554	9724	0.0	938	1043	0	1043	0	1	0	5	1	273	125	48	59	56	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	978334	978334	1087849
728	2382	16163	232.0	1618	1618	0	1618	0	2	0	6	1	880	0	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2617924	2617924	2617924
729	1985	5925	0.0	570	761	380	1141	0	1	0	6	0	252	0	0	107	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	650370	650370	1301881
730	519	8640	72.0	1300	1314	0	1314	1	2	0	6	0	552	135	112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1708200	1708200	1726596
731	1093	10261	318.0	936	962	830	1792	1	2	1	8	1	451	0	0	8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1677312	1677312	3211264
732	864	12334	198.0	1068	1068	1116	2184	0	2	1	8	1	570	192	132	6	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2332512	2332512	4769856
733	2889	10530	90.0	975	1004	0	1004	1	1	0	4	0	504	0	0	29	29	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	978900	978900	1008016
734	2308	11765	302.0	1617	1797	0	1797	0	1	1	7	1	963	0	0	49	49	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2905749	2905749	3229209
735	986	14115	0.0	796	796	566	1362	1	1	1	5	0	480	40	30	16	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1084152	1084152	1855044
736	1302	9000	0.0	904	904	595	1499	0	1	0	5	1	869	0	20	62	58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1355096	1355096	2247001
737	585	12936	0.0	723	735	660	1395	0	1	1	6	1	497	294	116	37	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1008585	1008585	1946025
738	2708	8414	0.0	1059	1068	0	1068	0	1	0	6	0	264	192	0	43	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1131012	1131012	1140624
739	147	10725	91.0	1206	1206	0	1206	0	1	0	6	0	312	0	21	51	51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1454436	1454436	1454436
740	1441	12803	99.0	1494	1494	0	1494	1	2	0	6	1	530	192	36	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2232036	2232036	2232036
741	383	10304	44.0	780	1088	780	1868	1	2	1	9	1	484	448	96	33	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1457040	1457040	3489424
742	285	8562	145.0	1216	1526	0	1526	0	1	0	7	1	364	116	78	53	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1855616	1855616	2328676
743	181	8239	0.0	1008	1060	185	1245	0	1	0	6	0	315	0	0	90	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1254960	1254960	1550025
744	358	9765	68.0	680	680	790	1470	0	2	1	6	1	420	232	63	16	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	999600	999600	2160900
745	780	15584	366.0	825	2071	0	2071	0	1	1	9	1	336	131	28	53	53	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1708575	1708575	4289041
746	258	9337	0.0	878	892	800	1692	0	2	1	8	1	513	0	39	13	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1485576	1485576	2862864
747	1865	8000	525.0	1008	1403	1008	2411	1	2	1	8	1	570	0	192	37	37	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2430288	2430288	5812921
748	692	3950	0.0	818	818	406	1224	0	1	0	5	0	210	0	0	83	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1001232	1001232	1498176
749	2902	11443	208.0	1868	2028	0	2028	1	2	0	7	2	880	326	66	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3788304	3788304	4112784
750	508	11194	240.0	1696	1696	0	1696	0	2	0	7	0	972	120	56	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2876416	2876416	2876416
751	2638	9600	264.0	1212	1226	442	1668	1	1	0	6	0	240	0	0	58	56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2021616	2021616	2782224
752	36	2280	0.0	855	855	601	1456	0	2	1	7	1	440	26	0	32	32	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1244880	1244880	2119936
753	611	12095	115.0	1127	1445	0	1445	0	1	1	7	1	645	180	0	45	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1628515	1628515	2088025
754	2281	25286	0.0	1064	1040	0	1040	1	1	0	5	0	648	0	0	44	44	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1106560	1106560	1081600
755	1678	2058	265.0	672	672	546	1218	0	1	1	7	0	264	0	28	34	34	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	818496	818496	1483524
756	1696	13891	456.0	2552	2552	0	2552	1	2	0	8	2	932	130	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	6512704	6512704	6512704
757	1557	5150	0.0	356	671	378	1049	0	1	0	5	0	195	0	0	98	8	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	373444	373444	1100401
758	2180	7023	0.0	734	734	674	1408	1	2	1	6	0	489	0	85	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1033472	1033472	1982464
759	1726	6240	176.0	1324	1324	0	1324	0	2	0	6	1	550	0	38	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1752976	1752976	1752976
760	951	9750	0.0	902	926	0	926	1	1	0	5	1	351	319	0	32	32	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	835252	835252	857476
761	267	9375	0.0	1040	1044	1054	2098	0	2	1	9	1	621	331	38	13	13	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2181920	2181920	4401604
762	2706	11235	51.0	1051	1382	0	1382	0	1	1	6	1	459	0	82	43	27	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1452482	1452482	1909924
763	2221	14442	106.0	1477	1839	0	1839	1	2	0	7	2	416	0	87	50	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2716203	2716203	3381921
764	1357	8094	0.0	1242	1242	742	1984	0	2	0	8	0	360	64	0	98	25	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2464128	2464128	3936256
765	2901	13618	198.0	1728	1960	0	1960	1	2	0	8	2	714	172	38	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3386880	3386880	3841600
766	347	8400	32.0	384	958	670	1628	0	2	1	7	1	390	48	72	13	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	625152	625152	2650384
767	2164	8769	0.0	1169	1190	0	1190	1	2	0	5	0	578	100	41	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1391110	1391110	1416100
768	1586	12244	226.0	1482	1482	780	2262	1	2	1	10	2	749	168	0	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3352284	3352284	5116644
769	360	7250	45.0	1181	1190	0	1190	0	2	0	6	1	430	0	21	16	16	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1405390	1405390	1416100
770	1769	9920	0.0	1117	1127	886	2013	1	2	1	8	1	455	180	130	11	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	2248521	2248521	4052169
771	2617	11650	58.0	0	1472	0	1472	0	2	0	5	1	484	0	68	47	47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	2166784
772	1879	10624	84.0	1728	1728	0	1728	0	2	0	10	0	352	155	0	43	43	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	2985984	2985984	2985984
773	991	12925	0.0	1205	2117	0	2117	0	2	1	7	2	550	0	42	38	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2550985	2550985	4481689
774	1535	9260	0.0	884	932	442	1374	0	1	0	6	0	225	64	0	70	58	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1214616	1214616	1887876
775	1191	9750	0.0	1625	1625	0	1625	0	2	0	8	0	484	0	0	43	43	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2640625	2640625	2640625
776	1579	12018	60.0	796	796	816	1612	0	2	1	6	0	666	0	64	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1283152	1283152	2598544
777	1882	12772	0.0	958	958	0	958	0	1	0	5	0	301	0	0	47	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	917764	917764	917764
778	1510	8172	0.0	941	997	473	1470	0	2	0	7	0	548	0	0	54	36	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1383270	1383270	2160900
779	2196	10890	0.0	1296	1296	1296	2592	2	2	0	12	0	0	0	742	84	57	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	3359232	3359232	6718464
780	1845	2117	513.0	756	756	756	1512	0	2	1	4	1	440	0	32	7	7	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1143072	1143072	2286144
781	2336	15922	550.0	1390	1390	1405	2795	0	3	1	10	1	660	272	102	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	3885050	3885050	7812025
782	942	6402	0.0	596	596	596	1192	0	1	0	6	0	189	0	0	89	59	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	710432	710432	1420864
783	861	7200	0.0	768	768	0	768	0	1	0	5	0	396	192	0	37	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	589824	589824	589824
784	2555	4712	0.0	747	774	456	1230	1	1	1	5	0	305	0	57	60	56	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	918810	918810	1512900
785	1392	13284	0.0	1383	1383	0	1383	1	1	0	6	1	354	511	116	54	54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1912689	1912689	1912689
786	2099	9178	306.0	1643	1651	0	1651	0	2	0	7	1	870	204	64	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2712593	2712593	2725801
787	1543	1879	0.0	516	516	516	1032	0	1	0	5	1	462	213	0	28	28	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	532512	532512	1065024
788	948	12822	0.0	1434	1518	631	2149	1	1	1	6	1	670	168	43	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3081666	3081666	4618201
789	1239	9840	0.0	1248	1440	0	1440	1	2	0	7	0	480	150	0	49	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1797120	1797120	2073600
790	22	10625	81.0	1053	1173	0	1173	1	2	0	6	2	528	0	120	36	36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1235169	1235169	1375929
791	2796	8125	295.0	1654	1654	0	1654	1	2	0	6	0	900	0	136	4	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2735716	2735716	2735716
792	2747	11200	85.0	1298	1298	0	1298	1	2	0	5	1	403	165	26	21	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1684804	1684804	1684804
793	92	13143	504.0	1231	1251	1098	2349	1	2	1	9	1	762	32	130	17	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2891619	2891619	5517801
794	210	15263	90.0	1422	1675	0	1675	0	2	0	8	2	365	0	132	51	51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2381850	2381850	2805625
795	1858	3840	0.0	1057	1295	0	1295	1	1	0	4	2	571	133	89	29	9	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1368815	1368815	1677025
796	2228	3907	0.0	1004	1020	0	1020	1	1	0	4	0	509	135	0	19	19	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1024080	1024080	1040400
797	447	9541	268.0	1502	1502	0	1502	0	2	0	7	0	644	0	114	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2256004	2256004	2256004
798	827	8814	180.0	1604	1604	0	1604	1	2	1	8	1	660	123	110	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2572816	2572816	2572816
799	1649	11339	549.0	780	1085	845	1930	1	2	1	9	1	481	192	72	28	28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1505400	1505400	3724900
800	682	7560	0.0	1029	1339	0	1339	0	1	0	6	0	294	0	0	51	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1377831	1377831	1792921
801	2698	7200	0.0	984	984	0	984	0	1	0	6	0	308	0	0	76	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	968256	968256	968256
